Bird.ID,Index,IndexA,Status.A,Status.bac.A,Status,Statusbac,Flock.ID,Treat,TreatA,Trans,Trans.bac,TransA,Trans.bac.A,Round,Sex,Treat.num,day,sample,sample.ex,Eye,mass,fat,hem,ant,logSQ,bac.y.n,visit
771,Y,1,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,M,1,0,Blood,1,0,15.3,0,54,0,0,0,8067
771,Y,1,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,M,1,1,,0,0,,,,,,,4970
771,Y,1,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,M,1,2,,0,0,,,,,,,2177
771,Y,1,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,M,1,3,eye,1,0.5,21.8,0,,,17.61878,2,3417
771,Y,1,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,M,1,4,,0,4,,,,,,,4985
771,Y,1,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,M,1,5,,0,4,,,,,,,2523
771,Y,1,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,M,1,6,Blood,1,4,15.12,0,67,-0.001075847,18.82376,2,389
771,Y,1,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,M,1,7,,0,3,,,,,,,
771,Y,1,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,M,1,8,,0,2,,,,,,,
LD21-141,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,0,Blood,1,0,16.2,0.5,49,0.009682625,0,0,4250
LD21-141,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,1,,0,0,,,,,,,3466
LD21-141,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,2,,0,0,,,,,,,2522
LD21-141,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,3,eye,1,0,14.92,0,,,12.25327,2,2152
LD21-141,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,4,,0,0,,,,,,,1418
LD21-141,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,5,,0,0,,,,,,,2459
LD21-141,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,6,Blood,1,0,15.36,0,55,0.00591716,0,0,2737
LD21-141,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,7,,0,0,,,,,,,2467
LD21-141,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,8,,0,0,,,,,,,2124
LD21-141,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,9,eye,1,0,15.65,0,,,0,0,2238
LD21-141,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,10,,0,0,,,,,,,2504
LD21-141,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,11,,0,0,,,,,,,3381
LD21-141,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,12,Blood,1,0,15.61,0,55,0.004841313,0,,3761
LD21-141,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,13,,0,0,,,,,,,2668
LD21-141,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,14,,0,0,,,,,,,3782
LD21-141,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,15,eye,1,0,15.92,0,,,9.91899,0,2789
LD21-141,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,16,,0,0,,,,,,,1951
LD21-141,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,17,,0,0,,,,,,,3027
LD21-141,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,18,Blood,1,0,15.64,0,55,0.017213556,0,,1905
LD21-141,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,19,,0,0,,,,,,,2925
LD21-141,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,20,,0,0,,,,,,,1992
LD21-141,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,21,eye,1,0,15.99,0,,,0,0,2459
LD21-141,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,22,,0,0,,,,,,,1444
LD21-141,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,23,,0,0,,,,,,,634
LD21-141,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,24,Blood,1,0,15.87,0.5,48,0.01183432,0,,666
LD21-141,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,25,,0,0,,,,,,,982
LD21-141,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,26,,0,0,,,,,,,1435
LD21-141,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,27,eye,1,0,16.31,1,,,0,0,645
LD21-141,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,28,,0,0,,,,,,,
LD21-138,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,0,Blood,1,0,17.06,0.5,,-0.001613771,0,0,3105
LD21-138,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,1,,0,0,,,,,,,3344
LD21-138,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,2,,0,0,,,,,,,2914
LD21-138,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,3,eye,1,0,16.71,0.5,,,0,0,2478
LD21-138,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,4,,0,0,,,,,,,2559
LD21-138,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,5,,0,0,,,,,,,3032
LD21-138,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,6,Blood,1,0,16.35,0,51,-0.001075847,0,0,3898
LD21-138,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,7,,0,0,,,,,,,2975
LD21-138,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,8,,0,0,,,,,,,2510
LD21-138,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,9,eye,1,0,17.03,0,,,0,0,2073
LD21-138,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,10,,0,0,,,,,,,2516
LD21-138,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,11,,0,0,,,,,,,2888
LD21-138,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,12,Blood,1,0,16.7,0,47,0,0,,2509
LD21-138,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,13,,0,0,,,,,,,3531
LD21-138,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,14,,0,0,,,,,,,2955
LD21-138,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,15,eye,1,0,16.89,0,,,0,0,3646
LD21-138,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,16,,0,0,,,,,,,2947
LD21-138,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,17,,0,0,,,,,,,2441
LD21-138,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,18,Blood,1,0,17.27,0,47,0.002151694,0,,2397
LD21-138,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,19,,0,0,,,,,,,1699
LD21-138,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,20,,0,0,,,,,,,2341
LD21-138,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,21,eye,1,0,17.83,0.5,,,9.91899,0,2650
LD21-138,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,22,,0,0,,,,,,,3440
LD21-138,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,23,,0,0,,,,,,,1836
LD21-138,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,24,Blood,1,0,17.7,0.5,47,0.002689618,0,1,2004
LD21-138,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,25,,0,0,,,,,,,1968
LD21-138,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,26,,0,0,,,,,,,2019
LD21-138,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,27,eye,1,0,17.92,1,,,0,0,1009
LD21-138,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,28,,0,0,,,,,,,
LD18-202,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,0,Blood,1,0,14.88,0,55,0.001075847,0,0,10363
LD18-202,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,1,,0,0,,,,,,,1459
LD18-202,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,2,,0,0,,,,,,,94
LD18-202,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,3,eye,1,0,15.77,0,,,0,0,5751
LD18-202,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,4,,0,0,,,,,,,6137
LD18-202,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,5,,0,0,,,,,,,6701
LD18-202,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,6,Blood,1,0,14.97,0,59,-0.001075847,0,0,6842
LD18-202,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,7,,0,0,,,,,,,5557
LD18-202,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,8,,0,0,,,,,,,8549
LD18-202,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,9,eye,1,0,17.65,0,,,16.92183,2,6471
LD18-202,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,10,,0,1,,,,,,,5738
LD18-202,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,11,,0,2.5,,,,,,,5478
LD18-202,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,12,Blood,1,3,14.96,0,67,0.012372243,13.89721,2,4976
LD18-202,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,13,,0,3,,,,,,,5343
LD18-202,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,14,,0,3,,,,,,,6115
LD18-202,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,15,eye,1,2.5,15.02,0,,,12.83684,2,5261
LD18-202,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,16,,0,2,,,,,,,5896
LD18-202,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,17,,0,1,,,,,,,6166
LD18-202,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,18,Blood,1,0.5,14.94,0,55,0.004841313,0,,5797
LD18-202,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,19,,0,0,,,,,,,5770
LD18-202,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,20,,0,0,,,,,,,5899
LD18-202,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,21,eye,1,0,14.89,0,,,12.83684,2,5683
LD18-202,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,22,,0,0,,,,,,,5472
LD18-202,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,23,,0,0,,,,,,,5948
LD18-202,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,24,Blood,1,0,14.72,0,58,0.012910167,0,,5494
LD18-202,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,25,,0,0,,,,,,,5848
LD18-202,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,26,,0,0,,,,,,,5720
LD18-202,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,27,eye,1,0,15.43,0,,,0,0,3726
LD18-202,N,0,Y,Y,1,1,1.A,First,1,Y,Y,1,1,1,,1,28,,0,0,,,,,,,
MK18-101,Y,1,Y,Y,1,1,1.E,Second,2,N,N,0,0,1,M,2,0,Blood,1,0,20.83,3,52,0.026896181,0,0,5836
MK18-101,Y,1,Y,Y,1,1,1.E,Second,2,N,N,0,0,1,M,2,1,,0,0,,,,,,,3195
MK18-101,Y,1,Y,Y,1,1,1.E,Second,2,N,N,0,0,1,M,2,2,,0,1,,,,,,,3329
MK18-101,Y,1,Y,Y,1,1,1.E,Second,2,N,N,0,0,1,M,2,3,eye,1,2,20.01,2,,,15.81131,2,4283
MK18-101,Y,1,Y,Y,1,1,1.E,Second,2,N,N,0,0,1,M,2,4,,0,4,,,,,,,11311
MK18-101,Y,1,Y,Y,1,1,1.E,Second,2,N,N,0,0,1,M,2,5,,0,4,,,,,,,12572
MK18-101,Y,1,Y,Y,1,1,1.E,Second,2,N,N,0,0,1,M,2,6,Blood,1,4,20.78,2,55,0.070467994,9.78641,0,15071
MK18-101,Y,1,Y,Y,1,1,1.E,Second,2,N,N,0,0,1,M,2,7,,0,2,,,,,,,11570
MK18-101,Y,1,Y,Y,1,1,1.E,Second,2,N,N,0,0,1,M,2,8,,0,1,,,,,,,12448
MK18-101,Y,1,Y,Y,1,1,1.E,Second,2,N,N,0,0,1,M,2,9,eye,1,0,21.36,3,,,0,0,6473
MK18-101,Y,1,Y,Y,1,1,1.E,Second,2,N,N,0,0,1,M,2,10,,0,0,,,,,,,4109
MK18-101,Y,1,Y,Y,1,1,1.E,Second,2,N,N,0,0,1,M,2,11,,0,0,,,,,,,6707
MK18-101,Y,1,Y,Y,1,1,1.E,Second,2,N,N,0,0,1,M,2,12,Blood,1,0,21,2,54,0.079074771,0,0,10948
MK18-101,Y,1,Y,Y,1,1,1.E,Second,2,N,N,0,0,1,M,2,13,,0,0,,,,,,,9792
MK18-101,Y,1,Y,Y,1,1,1.E,Second,2,N,N,0,0,1,M,2,14,,0,0,,,,,,,7231
MK18-101,Y,1,Y,Y,1,1,1.E,Second,2,N,N,0,0,1,M,2,15,eye,1,0,21.03,2,,,,,9385
MK18-101,Y,1,Y,Y,1,1,1.E,Second,2,N,N,0,0,1,M,2,16,,0,0,,,,,,,2541
MK18-101,Y,1,Y,Y,1,1,1.E,Second,2,N,N,0,0,1,M,2,17,,0,0,,,,,,,4446
MK18-101,Y,1,Y,Y,1,1,1.E,Second,2,N,N,0,0,1,M,2,18,Blood,1,0,20.85,2,54,0.064550834,0,0,4647
MK18-101,Y,1,Y,Y,1,1,1.E,Second,2,N,N,0,0,1,M,2,19,,0,0,,,,,,,4383
MK18-101,Y,1,Y,Y,1,1,1.E,Second,2,N,N,0,0,1,M,2,20,,0,0,,,,,,,10442
MK18-101,Y,1,Y,Y,1,1,1.E,Second,2,N,N,0,0,1,M,2,21,eye,1,0,21.55,3,,,9.78641,0,6502
MK18-101,Y,1,Y,Y,1,1,1.E,Second,2,N,N,0,0,1,M,2,22,,0,0,,,,,,,2623
MK18-101,Y,1,Y,Y,1,1,1.E,Second,2,N,N,0,0,1,M,2,23,,0,0,,,,,,,4317
MK18-101,Y,1,Y,Y,1,1,1.E,Second,2,N,N,0,0,1,M,2,24,Blood,1,0,20.91,2,53,0.068854223,0,0,4459
MK18-101,Y,1,Y,Y,1,1,1.E,Second,2,N,N,0,0,1,M,2,25,,0,0,,,,,,,4853
MK18-101,Y,1,Y,Y,1,1,1.E,Second,2,N,N,0,0,1,M,2,26,,0,0,,,,,,,5006
MK18-101,Y,1,Y,Y,1,1,1.E,Second,2,N,N,0,0,1,M,2,27,eye,1,0,21.77,2,,,8.58143,0,1893
MK18-101,Y,1,Y,Y,1,1,1.E,Second,2,N,N,0,0,1,M,2,28,,0,0,,,,,,,
LD21-105,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,0,Blood,1,0,22.9,3,60,,0,0,3817
LD21-105,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,1,,0,0,,,,,,,4005
LD21-105,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,2,,0,0,,,,,,,6613
LD21-105,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,3,eye,1,0,24.42,2,,,0,0,4815
LD21-105,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,4,,0,0,,,,,,,4779
LD21-105,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,5,,0,0,,,,,,,4456
LD21-105,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,6,Blood,1,0,22.22,3,58,,0,0,4394
LD21-105,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,7,,0,0,,,,,,,4639
LD21-105,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,8,,0,0,,,,,,,4155
LD21-105,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,9,eye,1,0,22.42,3,,,0,0,4247
LD21-105,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,10,,0,0,,,,,,,3563
LD21-105,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,11,,0,0,,,,,,,3328
LD21-105,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,12,Blood,1,0,21.96,3,65,,0,,3465
LD21-105,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,13,,0,0,,,,,,,3800
LD21-105,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,14,,0,0,,,,,,,4577
LD21-105,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,15,eye,1,0,21.79,2,,,0,0,4690
LD21-105,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,16,,0,0,,,,,,,6504
LD21-105,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,17,,0,0,,,,,,,5326
LD21-105,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,18,Blood,1,0,21.9,1,62,,0,,4518
LD21-105,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,19,,0,0,,,,,,,4275
LD21-105,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,20,,0,0,,,,,,,4100
LD21-105,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,21,eye,1,0,22.05,2,,,0,0,6347
LD21-105,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,22,,0,0,,,,,,,5398
LD21-105,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,23,,0,0,,,,,,,5872
LD21-105,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,24,Blood,1,0,21.53,2,54,,0,,5950
LD21-105,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,25,,0,0,,,,,,,6811
LD21-105,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,26,,0,0,,,,,,,6540
LD21-105,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,27,eye,1,0,22.08,2,,,0,0,3180
LD21-105,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,28,,0,0,,,,,,,
619,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,0,Blood,1,0,28.58,3,53,,0,0,7219
619,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,1,,0,0,,,,,,,5565
619,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,2,,0,0,,,,,,,4845
619,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,3,eye,1,0,27.56,3,,,0,0,6254
619,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,4,,0,0,,,,,,,5145
619,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,5,,0,0,,,,,,,5342
619,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,6,Blood,1,0,27.1,3,51,,0,0,4021
619,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,7,,0,0,,,,,,,4276
619,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,8,,0,0,,,,,,,4012
619,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,9,eye,1,0,27.12,3,,,0,0,4080
619,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,10,,0,0,,,,,,,8271
619,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,11,,0,0,,,,,,,8786
619,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,12,Blood,1,0,26.99,3,52,,0,,8034
619,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,13,,0,0,,,,,,,6177
619,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,14,,0,0,,,,,,,6577
619,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,15,eye,1,0,27.64,3,,,0,0,5602
619,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,16,,0,0,,,,,,,6859
619,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,17,,0,0,,,,,,,8032
619,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,18,Blood,1,0,27.59,3,51,,0,,6381
619,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,19,,0,0,,,,,,,7903
619,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,20,,0,0,,,,,,,6953
619,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,21,eye,1,0,28.14,3,,,0,0,6132
619,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,22,,0,0,,,,,,,6890
619,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,23,,0,0,,,,,,,7585
619,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,24,Blood,1,0,28.9,3,52,,0,,6425
619,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,25,,0,0,,,,,,,6651
619,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,26,,0,0,,,,,,,8032
619,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,27,eye,1,0,28.17,3,,,0,0,3738
619,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,28,,0,0,,,,,,,
613,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,0,Blood,1,0,23.46,3,47,,0,0,3812
613,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,1,,0,0,,,,,,,3687
613,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,2,,0,0,,,,,,,2899
613,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,3,eye,1,0,22.8,3,,,0,0,2743
613,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,4,,0,0,,,,,,,4100
613,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,5,,0,0,,,,,,,6072
613,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,6,Blood,1,0,23.07,2,53,,0,0,5426
613,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,7,,0,0,,,,,,,5208
613,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,8,,0,0,,,,,,,6985
613,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,9,eye,1,0,23.82,2,,,0,0,6417
613,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,10,,0,0,,,,,,,5315
613,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,11,,0,0,,,,,,,6565
613,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,12,Blood,1,0,23.64,3,55,,0,,4423
613,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,13,,0,0,,,,,,,4601
613,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,14,,0,0,,,,,,,3630
613,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,15,eye,1,0,24.09,2,,,0,0,3377
613,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,16,,0,0,,,,,,,2639
613,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,17,,0,0,,,,,,,4772
613,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,18,Blood,1,0,24.27,3,50,,0,,4751
613,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,19,,0,0,,,,,,,4956
613,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,20,,0,0,,,,,,,3973
613,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,21,eye,1,0,24.39,3,,,0,0,2561
613,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,22,,0,0,,,,,,,2876
613,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,23,,0,0,,,,,,,2890
613,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,24,Blood,1,0,24.36,2,50,,0,,2574
613,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,25,,0,0,,,,,,,2682
613,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,26,,0,0,,,,,,,2963
613,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,27,eye,1,0,25.08,3,,,0,0,836
613,N,0,N,N,0,0,1.E,Second,2,N,N,0,0,1,,2,28,,0,0,,,,,,,
LD19-208,Y,1,Y,Y,1,1,1.F,Second,2,N,N,0,0,1,M,2,0,Blood,1,0,18.59,3,50,0.003227542,0,0,242
LD19-208,Y,1,Y,Y,1,1,1.F,Second,2,N,N,0,0,1,M,2,1,,0,0,,,,,,,77
LD19-208,Y,1,Y,Y,1,1,1.F,Second,2,N,N,0,0,1,M,2,2,,0,0,,,,,,,96
LD19-208,Y,1,Y,Y,1,1,1.F,Second,2,N,N,0,0,1,M,2,3,eye,1,0,17.8,3,,,0,2,41
LD19-208,Y,1,Y,Y,1,1,1.F,Second,2,N,N,0,0,1,M,2,4,,0,0,,,,,,,
LD19-208,Y,1,Y,Y,1,1,1.F,Second,2,N,N,0,0,1,M,2,5,,0,0,,,,,,,
LD19-208,Y,1,Y,Y,1,1,1.F,Second,2,N,N,0,0,1,M,2,6,Blood,1,0,17.43,3,47,0.020441097,0,0,7
LD19-208,Y,1,Y,Y,1,1,1.F,Second,2,N,N,0,0,1,M,2,7,,0,0,,,,,,,15
LD19-208,Y,1,Y,Y,1,1,1.F,Second,2,N,N,0,0,1,M,2,8,,0,0,,,,,,,6
LD19-208,Y,1,Y,Y,1,1,1.F,Second,2,N,N,0,0,1,M,2,9,eye,1,0,17.13,2,,,0,0,4754
LD19-208,Y,1,Y,Y,1,1,1.F,Second,2,N,N,0,0,1,M,2,10,,0,0,,,,,,,6310
LD19-208,Y,1,Y,Y,1,1,1.F,Second,2,N,N,0,0,1,M,2,11,,0,0,,,,,,,9485
LD19-208,Y,1,Y,Y,1,1,1.F,Second,2,N,N,0,0,1,M,2,12,Blood,1,0,16.79,2,50,0.030123722,0,0,10774
LD19-208,Y,1,Y,Y,1,1,1.F,Second,2,N,N,0,0,1,M,2,13,,0,0,,,,,,,8989
LD19-208,Y,1,Y,Y,1,1,1.F,Second,2,N,N,0,0,1,M,2,14,,0,0,,,,,,,9523
LD19-208,Y,1,Y,Y,1,1,1.F,Second,2,N,N,0,0,1,M,2,15,eye,1,0,16.96,0,,,0,0,7871
